"","year","county","pct_lbw","pct_lbw_aian","pct_lbw_asian","pct_lbw_biracial","pct_lbw_black","pct_lbw_hispanic","pct_lbw_nhopi","pct_lbw_white","tbr","tbr_aian","tbr_asian","tbr_biracial","tbr_black","tbr_hispanic","tbr_nhopi","tbr_white","num_hs_complete","pop_25plus","pct_hs_complete","num_some_college","pop_25_44","pct_some_college","pct_child_poverty","pct_child_poverty_aian","pct_child_poverty_asian","pct_child_poverty_black","pct_child_poverty_hispanic","pct_child_poverty_white","year_factor","county_factor","racial_data_available"
"500",2021,"Colbert",11,NA,NA,NA,15,8,NA,10,31,NA,NA,NA,24,37,NA,33,33176,38959,85,6933,13190,53,19,NA,NA,39,11,17,"2021","Colbert","Full (5 groups)"
"501",2021,"Conecuh",14,NA,NA,NA,18,NA,NA,9,36,NA,NA,NA,34,NA,NA,38,7449,8833,84,1046,2656,39,35,NA,NA,38,NA,15,"2021","Conecuh","Full (5 groups)"
"502",2021,"Coosa",14,NA,NA,NA,20,NA,NA,11,37,NA,NA,NA,33,NA,NA,40,6607,8259,80,954,2378,40,28,NA,NA,43,NA,9,"2021","Coosa","Full (5 groups)"
"503",2021,"Covington",10,NA,NA,NA,16,NA,NA,10,42,NA,NA,NA,34,NA,NA,44,21958,26324,83,4425,8416,53,27,NA,67,56,51,23,"2021","Covington","Full (5 groups)"
"504",2021,"Crenshaw",10,NA,NA,NA,15,NA,NA,9,33,NA,NA,NA,31,NA,NA,33,7674,9690,79,1534,3247,47,25,NA,NA,31,18,15,"2021","Crenshaw","Full (5 groups)"
"505",2021,"Cullman",8,NA,NA,NA,NA,5,NA,8,38,NA,NA,NA,31,45,NA,38,47078,57726,82,10879,20469,53,17,NA,NA,22,36,18,"2021","Cullman","Full (5 groups)"
"506",2021,"Dale",8,NA,NA,NA,13,10,NA,6,34,NA,NA,NA,39,30,NA,33,28858,33509,86,7533,12978,58,28,NA,NA,50,10,23,"2021","Dale","Full (5 groups)"
"507",2021,"Dallas",14,NA,NA,NA,15,NA,NA,9,36,NA,NA,NA,39,NA,NA,25,21443,26200,82,4658,8954,52,41,NA,NA,52,NA,21,"2021","Dallas","Full (5 groups)"
"508",2021,"DeKalb",8,NA,NA,NA,NA,7,NA,9,37,NA,NA,NA,38,49,NA,34,35918,47990,75,7954,17400,46,29,64,22,5,57,21,"2021","DeKalb","Full (5 groups)"
"509",2021,"Elmore",9,NA,NA,NA,16,8,NA,7,26,NA,NA,NA,31,27,NA,25,48590,56093,87,12268,22339,55,18,NA,NA,29,42,9,"2021","Elmore","Full (5 groups)"
"510",2021,"Escambia",10,9,NA,NA,15,13,NA,7,43,50,NA,NA,41,51,NA,42,20981,25859,81,3758,9701,39,27,15,NA,49,22,22,"2021","Escambia","Full (5 groups)"
"511",2021,"Etowah",9,NA,NA,NA,14,6,NA,8,39,NA,NA,NA,45,64,NA,36,60905,72032,85,14075,24917,56,27,90,28,47,55,21,"2021","Etowah","Full (5 groups)"
"512",2021,"Fayette",11,NA,NA,NA,20,NA,NA,9,37,NA,NA,NA,28,NA,NA,39,9669,11706,83,1946,3802,51,23,NA,NA,62,NA,24,"2021","Fayette","Full (5 groups)"
"513",2021,"Franklin",10,NA,NA,NA,NA,8,NA,10,47,NA,NA,NA,NA,62,NA,44,16047,20786,77,3263,7724,42,25,NA,NA,22,52,27,"2021","Franklin","Full (5 groups)"
"514",2021,"Geneva",8,NA,NA,NA,18,NA,NA,7,43,NA,NA,NA,44,38,NA,44,14988,18660,80,2787,5948,47,21,NA,NA,61,38,28,"2021","Geneva","Full (5 groups)"
"515",2021,"Greene",16,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,4589,5793,79,940,1805,52,46,NA,NA,60,NA,19,"2021","Greene","Full (5 groups)"
"516",2021,"Hale",12,NA,NA,NA,16,NA,NA,5,35,NA,NA,NA,38,NA,NA,29,8334,9921,84,1464,3203,46,31,NA,NA,51,NA,15,"2021","Hale","Full (5 groups)"
"517",2021,"Henry",10,NA,NA,NA,19,NA,NA,8,27,NA,NA,NA,37,NA,NA,24,9659,12168,79,1934,3764,51,29,NA,NA,46,5,9,"2021","Henry","Full (5 groups)"
"518",2021,"Houston",11,NA,6,NA,17,6,NA,8,33,NA,NA,NA,46,42,NA,26,62123,72199,86,15744,26595,59,28,NA,21,49,34,14,"2021","Houston","Full (5 groups)"
"519",2021,"Jackson",9,NA,NA,NA,17,7,NA,9,34,NA,NA,NA,34,53,NA,34,30781,36999,83,5535,12186,45,20,1,NA,18,62,22,"2021","Jackson","Full (5 groups)"
"520",2021,"Jefferson",11,NA,11,NA,15,7,NA,8,27,NA,NA,NA,37,62,NA,14,405059,449743,90,122924,179072,69,23,43,7,35,34,8,"2021","Jefferson","Full (5 groups)"
"521",2021,"Lamar",9,NA,NA,NA,11,NA,NA,9,39,NA,NA,NA,45,NA,NA,39,8100,9837,82,1405,2955,48,22,NA,NA,74,54,28,"2021","Lamar","Full (5 groups)"
"522",2021,"Lauderdale",10,NA,NA,NA,18,7,NA,9,22,NA,NA,NA,23,44,NA,21,55580,63606,87,12241,21252,58,20,NA,NA,40,16,14,"2021","Lauderdale","Full (5 groups)"
"523",2021,"Lawrence",8,NA,NA,NA,12,NA,NA,8,37,NA,NA,NA,28,42,NA,43,18489,23314,79,3758,7770,48,23,4,NA,37,39,22,"2021","Lawrence","Full (5 groups)"
"524",2021,"Lee",9,NA,6,NA,15,8,NA,7,16,NA,NA,NA,27,37,NA,11,88206,97055,91,31546,42520,74,14,NA,4,40,12,11,"2021","Lee","Full (5 groups)"
"525",2021,"Limestone",9,NA,11,NA,14,8,NA,9,23,NA,NA,NA,17,48,NA,22,55844,65942,85,14636,25429,58,16,NA,NA,22,41,16,"2021","Limestone","Full (5 groups)"
"526",2021,"Lowndes",14,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,5533,7062,78,853,2369,36,36,NA,NA,47,NA,6,"2021","Lowndes","Full (5 groups)"
"527",2021,"Macon",14,NA,NA,NA,15,NA,NA,11,22,NA,NA,NA,21,NA,NA,35,9843,12033,82,2070,3712,56,39,NA,NA,42,NA,10,"2021","Macon","Full (5 groups)"
"528",2021,"Madison",10,NA,8,NA,16,8,NA,7,19,NA,NA,NA,26,39,NA,14,227198,247760,92,69477,94366,74,17,4,NA,35,43,8,"2021","Madison","Full (5 groups)"
"529",2021,"Marengo",12,NA,NA,NA,15,NA,NA,7,26,NA,NA,NA,31,NA,NA,19,10974,13092,84,2172,4197,52,36,NA,NA,47,93,2,"2021","Marengo","Full (5 groups)"
"530",2021,"Marion",10,NA,NA,NA,18,15,NA,9,40,NA,NA,NA,38,NA,NA,41,16927,21272,80,3710,6638,56,23,NA,NA,74,16,21,"2021","Marion","Full (5 groups)"
"531",2021,"Marshall",8,NA,NA,NA,13,7,NA,8,45,NA,NA,NA,40,90,NA,36,52194,63955,82,12304,23213,53,22,NA,3,44,52,25,"2021","Marshall","Full (5 groups)"
"532",2021,"Mobile",12,14,10,NA,16,9,NA,9,33,31,12,NA,43,22,NA,26,241102,278838,86,63216,107086,59,26,7,25,43,34,16,"2021","Mobile","Full (5 groups)"
"533",2021,"Monroe",12,NA,NA,NA,15,NA,NA,9,35,NA,NA,NA,38,NA,NA,31,12605,14718,86,1816,4676,39,31,NA,NA,56,NA,15,"2021","Monroe","Full (5 groups)"
"534",2021,"Montgomery",13,NA,10,NA,16,7,NA,8,36,NA,NA,NA,42,120,NA,13,130592,150570,87,38840,61227,63,23,31,19,38,57,7,"2021","Montgomery","Full (5 groups)"
"535",2021,"Morgan",9,NA,13,NA,14,7,NA,8,36,NA,NA,NA,49,66,NA,30,69341,82478,84,16496,29405,56,19,NA,51,46,39,10,"2021","Morgan","Full (5 groups)"
"536",2021,"Perry",15,NA,NA,NA,17,NA,NA,6,24,NA,NA,NA,34,NA,NA,10,4873,5883,83,1370,2210,62,46,NA,NA,47,NA,32,"2021","Perry","Full (5 groups)"
"537",2021,"Pickens",13,NA,NA,NA,17,NA,NA,9,33,NA,NA,NA,41,NA,NA,26,11815,14495,82,2766,5076,54,34,NA,NA,62,NA,16,"2021","Pickens","Full (5 groups)"
"538",2021,"Pike",11,NA,NA,NA,15,NA,NA,7,17,NA,NA,NA,26,NA,NA,12,16397,19298,85,4255,7199,59,30,NA,18,51,44,12,"2021","Pike","Full (5 groups)"
"539",2021,"Randolph",9,NA,NA,NA,17,NA,NA,8,39,NA,NA,NA,34,55,NA,39,12563,15776,80,2389,4846,49,28,NA,NA,40,97,20,"2021","Randolph","Full (5 groups)"
"540",2021,"Russell",11,NA,NA,NA,14,6,NA,8,36,NA,NA,NA,32,31,NA,43,32623,38920,84,9906,16063,62,25,NA,25,34,62,17,"2021","Russell","Full (5 groups)"
"541",2021,"St. Clair",9,NA,NA,NA,17,8,NA,8,29,NA,NA,NA,23,20,NA,31,51936,61424,85,12707,22855,56,15,NA,NA,22,31,13,"2021","St. Clair","Full (5 groups)"
"542",2021,"Shelby",7,NA,9,NA,13,7,NA,6,13,NA,NA,NA,12,38,NA,11,134769,145427,93,43136,56016,77,8,NA,2,12,33,5,"2021","Shelby","Full (5 groups)"
"543",2021,"Sumter",13,NA,NA,NA,15,NA,NA,6,23,NA,NA,NA,NA,NA,NA,NA,7012,8088,87,1715,2664,64,45,NA,NA,51,NA,17,"2021","Sumter","Full (5 groups)"
"544",2021,"Talladega",11,NA,NA,NA,15,9,NA,9,30,NA,NA,NA,27,NA,NA,32,44979,55993,80,10286,19732,52,25,NA,NA,43,49,15,"2021","Talladega","Full (5 groups)"
"545",2021,"Tallapoosa",14,NA,NA,NA,23,NA,NA,10,38,NA,NA,NA,44,NA,NA,36,23121,28667,81,4180,8521,49,26,NA,NA,67,14,12,"2021","Tallapoosa","Full (5 groups)"
"546",2021,"Tuscaloosa",11,NA,9,NA,16,7,NA,7,21,NA,NA,NA,32,80,NA,12,114020,129056,88,35588,55183,64,20,23,14,39,20,9,"2021","Tuscaloosa","Full (5 groups)"
"547",2021,"Walker",11,NA,NA,NA,21,5,NA,11,44,NA,NA,NA,29,112,NA,44,36641,44782,82,7815,15009,52,24,NA,NA,59,34,21,"2021","Walker","Full (5 groups)"
"548",2021,"Washington",12,16,NA,NA,16,NA,NA,10,30,34,NA,NA,40,NA,NA,26,9375,11346,83,1750,3351,52,28,14,NA,30,79,38,"2021","Washington","Full (5 groups)"
"549",2021,"Wilcox",14,NA,NA,NA,16,NA,NA,7,41,NA,NA,NA,44,NA,NA,32,5439,7114,76,1005,2423,41,49,NA,NA,60,NA,2,"2021","Wilcox","Full (5 groups)"
"550",2021,"Winston",10,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,13521,17156,79,2601,5214,50,23,NA,NA,NA,18,26,"2021","Winston","Full (5 groups)"
"551",2022,"State Total",10,10,9,NA,16,7,NA,8,28,14,4,NA,34,52,NA,23,2905059,3344006,87,761762,1237123,62,21,26,12,38,38,13,"2022","State Total","Full (5 groups)"
"552",2022,"Autauga",10,NA,NA,NA,14,NA,NA,8,23,NA,NA,NA,29,NA,NA,22,33587,37860,89,8733,14382,61,15,NA,17,50,14,16,"2022","Autauga","Full (5 groups)"
"553",2022,"Baldwin",8,NA,9,NA,15,6,NA,8,24,NA,NA,NA,31,42,NA,22,140740,155563,90,33289,50798,66,12,31,NA,16,24,8,"2022","Baldwin","Full (5 groups)"
"554",2022,"Barbour",12,NA,NA,NA,16,NA,NA,7,35,NA,NA,NA,34,77,NA,30,13300,17797,75,2566,6690,38,38,NA,NA,59,88,15,"2022","Barbour","Full (5 groups)"
"555",2022,"Bibb",10,NA,NA,NA,17,NA,NA,8,34,NA,NA,NA,24,NA,NA,36,12931,15987,81,2392,6333,38,22,NA,NA,42,8,25,"2022","Bibb","Full (5 groups)"
"556",2022,"Blount",8,NA,NA,NA,NA,8,NA,8,30,NA,NA,NA,NA,31,NA,30,32976,39814,83,7843,13939,56,19,NA,NA,3,39,15,"2022","Blount","Full (5 groups)"
"557",2022,"Bullock",15,NA,NA,NA,18,8,NA,NA,40,NA,NA,NA,40,73,NA,NA,5084,6784,75,640,2279,28,39,NA,NA,56,67,NA,"2022","Bullock","Full (5 groups)"
"558",2022,"Butler",13,NA,NA,NA,16,NA,NA,9,39,NA,NA,NA,39,NA,NA,40,11934,13820,86,1777,4787,37,31,NA,NA,43,77,10,"2022","Butler","Full (5 groups)"
"559",2022,"Calhoun",9,NA,NA,NA,15,7,NA,8,30,NA,NA,NA,31,38,NA,30,67180,78967,85,16656,28729,58,17,NA,14,37,17,13,"2022","Calhoun","Full (5 groups)"
"560",2022,"Chambers",13,NA,NA,NA,17,6,NA,10,37,NA,NA,NA,37,61,NA,37,19631,23771,83,4310,7928,54,26,NA,NA,27,75,15,"2022","Chambers","Full (5 groups)"
"561",2022,"Cherokee",8,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,37,NA,NA,34,15855,19143,83,2890,5425,53,23,NA,NA,5,47,12,"2022","Cherokee","Full (5 groups)"
"562",2022,"Chilton",9,NA,NA,NA,16,7,NA,8,43,NA,NA,NA,33,58,NA,43,24668,30153,82,4813,11364,42,21,NA,NA,27,31,18,"2022","Chilton","Full (5 groups)"
"563",2022,"Choctaw",12,NA,NA,NA,16,NA,NA,8,30,NA,NA,NA,32,NA,NA,30,7660,9263,83,1712,2668,64,29,NA,NA,55,NA,14,"2022","Choctaw","Full (5 groups)"
"564",2022,"Clarke",13,NA,NA,NA,17,NA,NA,9,38,NA,NA,NA,45,NA,NA,32,13799,16703,83,2314,5425,43,29,NA,NA,51,NA,17,"2022","Clarke","Full (5 groups)"
"565",2022,"Clay",8,NA,NA,NA,16,NA,NA,7,34,NA,NA,NA,32,NA,NA,35,7615,9371,81,1096,2955,37,24,NA,NA,37,36,14,"2022","Clay","Full (5 groups)"
"566",2022,"Cleburne",8,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,8661,10538,82,1728,3430,50,20,NA,NA,NA,48,19,"2022","Cleburne","Full (5 groups)"
"567",2022,"Coffee",9,NA,NA,NA,15,7,NA,7,26,NA,NA,NA,32,64,NA,20,30778,35936,86,8583,13532,63,21,68,NA,58,44,10,"2022","Coffee","Full (5 groups)"
"568",2022,"Colbert",11,NA,NA,NA,16,8,NA,10,30,NA,NA,NA,22,46,NA,31,33487,39077,86,7267,13087,56,21,20,NA,41,30,17,"2022","Colbert","Full (5 groups)"
"569",2022,"Conecuh",14,NA,NA,NA,18,NA,NA,10,31,NA,NA,NA,30,NA,NA,34,7498,8826,85,1232,2692,46,35,NA,NA,45,NA,11,"2022","Conecuh","Full (5 groups)"
"570",2022,"Coosa",15,NA,NA,NA,23,NA,NA,11,33,NA,NA,NA,28,NA,NA,36,6887,8281,83,1043,2365,44,29,NA,NA,51,NA,6,"2022","Coosa","Full (5 groups)"
"571",2022,"Covington",11,NA,NA,NA,18,NA,NA,10,40,NA,NA,NA,33,NA,NA,41,22502,26366,85,4356,8377,52,23,NA,NA,38,45,20,"2022","Covington","Full (5 groups)"
"572",2022,"Crenshaw",11,NA,NA,NA,16,NA,NA,9,32,NA,NA,NA,36,NA,NA,30,7633,9684,79,1611,3249,50,26,NA,NA,19,22,12,"2022","Crenshaw","Full (5 groups)"
"573",2022,"Cullman",9,NA,NA,NA,NA,5,NA,9,37,NA,NA,NA,23,42,NA,37,47782,58084,82,11204,20313,55,17,NA,NA,3,18,15,"2022","Cullman","Full (5 groups)"
"574",2022,"Dale",8,NA,12,NA,13,10,NA,6,32,NA,NA,NA,39,33,NA,30,28599,33522,85,7657,12842,60,26,NA,NA,51,24,26,"2022","Dale","Full (5 groups)"
"575",2022,"Dallas",14,NA,NA,NA,15,NA,NA,10,35,NA,NA,NA,38,NA,NA,26,21500,25611,84,4742,8679,55,42,NA,NA,52,NA,24,"2022","Dallas","Full (5 groups)"
"576",2022,"DeKalb",8,NA,NA,NA,NA,7,NA,9,35,NA,NA,NA,36,51,NA,30,37691,48306,78,8831,17475,51,20,49,NA,5,55,23,"2022","DeKalb","Full (5 groups)"
"577",2022,"Elmore",9,NA,NA,NA,16,8,NA,7,24,NA,NA,NA,30,28,NA,22,49420,56633,87,12093,22115,55,17,NA,NA,26,40,10,"2022","Elmore","Full (5 groups)"
"578",2022,"Escambia",10,10,NA,NA,15,14,NA,7,42,47,NA,NA,39,58,NA,42,20653,25703,80,3662,9700,38,26,20,NA,58,22,21,"2022","Escambia","Full (5 groups)"
"579",2022,"Etowah",9,NA,NA,NA,14,7,NA,8,38,NA,NA,NA,44,64,NA,35,61597,72188,85,14027,24979,56,23,81,26,42,48,17,"2022","Etowah","Full (5 groups)"
"580",2022,"Fayette",10,NA,NA,NA,21,NA,NA,8,36,NA,NA,NA,26,NA,NA,38,9743,11572,84,1806,3651,49,24,NA,NA,48,NA,28,"2022","Fayette","Full (5 groups)"
"581",2022,"Franklin",10,NA,NA,NA,NA,8,NA,11,44,NA,NA,NA,NA,59,NA,41,16578,21071,79,3343,7817,43,23,NA,NA,33,40,29,"2022","Franklin","Full (5 groups)"
"582",2022,"Geneva",8,NA,NA,NA,18,NA,NA,7,40,NA,NA,NA,40,39,NA,41,15289,18688,82,2809,5879,48,32,NA,NA,53,48,27,"2022","Geneva","Full (5 groups)"
"583",2022,"Greene",16,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,4668,5768,81,872,1731,50,44,NA,NA,54,NA,30,"2022","Greene","Full (5 groups)"
"584",2022,"Hale",12,NA,NA,NA,16,NA,NA,5,34,NA,NA,NA,37,NA,NA,31,8085,10023,81,1650,3316,50,30,NA,NA,50,NA,13,"2022","Hale","Full (5 groups)"
"585",2022,"Henry",11,NA,NA,NA,19,NA,NA,8,28,NA,NA,NA,37,NA,NA,25,9829,12214,80,1918,3727,51,24,NA,NA,62,6,10,"2022","Henry","Full (5 groups)"
"586",2022,"Houston",11,NA,8,NA,17,6,NA,7,33,NA,NA,NA,50,47,NA,24,63299,72863,87,15657,26681,59,23,NA,13,47,34,13,"2022","Houston","Full (5 groups)"
"587",2022,"Jackson",9,NA,NA,NA,17,7,NA,9,31,NA,NA,NA,26,58,NA,30,30966,37102,83,6097,12240,50,23,NA,NA,15,81,21,"2022","Jackson","Full (5 groups)"
"588",2022,"Jefferson",11,NA,11,NA,16,7,NA,8,25,NA,NA,NA,35,62,NA,12,407389,450079,91,124466,179212,69,20,63,5,33,35,8,"2022","Jefferson","Full (5 groups)"
"589",2022,"Lamar",9,NA,NA,NA,12,NA,NA,8,37,NA,NA,NA,40,NA,NA,38,8138,9810,83,1500,3086,49,21,NA,NA,84,NA,17,"2022","Lamar","Full (5 groups)"
"590",2022,"Lauderdale",10,NA,NA,NA,17,7,NA,9,20,NA,NA,NA,21,45,NA,19,56793,64089,89,12469,21396,58,20,NA,NA,35,4,12,"2022","Lauderdale","Full (5 groups)"
"591",2022,"Lawrence",9,NA,NA,NA,14,NA,NA,8,35,NA,NA,NA,29,44,NA,40,18904,23401,81,4143,7845,53,22,NA,NA,37,26,25,"2022","Lawrence","Full (5 groups)"
"592",2022,"Lee",9,NA,8,NA,15,8,NA,7,15,NA,NA,NA,25,42,NA,10,89746,99315,90,31806,42868,74,17,NA,7,36,27,12,"2022","Lee","Full (5 groups)"
"593",2022,"Limestone",9,NA,9,NA,13,7,NA,9,22,NA,NA,NA,15,48,NA,21,57962,67974,85,15779,25972,61,14,30,NA,27,45,15,"2022","Limestone","Full (5 groups)"
"594",2022,"Lowndes",15,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,5665,6892,82,948,2231,42,38,NA,NA,39,NA,5,"2022","Lowndes","Full (5 groups)"
"595",2022,"Macon",13,NA,NA,NA,15,NA,NA,10,21,NA,NA,NA,21,NA,NA,31,9971,11932,84,1993,3684,54,39,NA,NA,39,NA,10,"2022","Macon","Full (5 groups)"
"596",2022,"Madison",10,NA,8,NA,16,9,NA,8,18,NA,NA,NA,25,39,NA,13,231504,252546,92,72447,96569,75,14,4,1,31,37,7,"2022","Madison","Full (5 groups)"
"597",2022,"Marengo",12,NA,NA,NA,15,NA,NA,7,25,NA,NA,NA,30,NA,NA,18,11129,13025,85,2089,4125,51,30,NA,NA,49,98,1,"2022","Marengo","Full (5 groups)"
"598",2022,"Marion",9,NA,NA,NA,16,12,NA,9,39,NA,NA,NA,49,NA,NA,39,17271,21297,81,3819,6570,58,24,NA,NA,59,26,22,"2022","Marion","Full (5 groups)"
"599",2022,"Marshall",8,NA,NA,NA,12,8,NA,8,45,NA,NA,NA,34,93,NA,34,53596,64322,83,12458,23115,54,25,NA,2,50,57,21,"2022","Marshall","Full (5 groups)"
"600",2022,"Mobile",12,16,10,NA,16,9,NA,9,31,27,10,NA,42,25,NA,24,244268,279795,87,63704,107403,59,27,7,35,42,35,15,"2022","Mobile","Full (5 groups)"
"601",2022,"Monroe",12,NA,NA,NA,14,NA,NA,10,34,NA,NA,NA,39,NA,NA,30,12262,14691,83,1611,4616,35,30,NA,NA,50,NA,11,"2022","Monroe","Full (5 groups)"
"602",2022,"Montgomery",13,NA,10,NA,16,7,NA,7,35,NA,NA,NA,41,118,NA,13,131646,150749,87,39851,60993,65,28,NA,11,37,50,5,"2022","Montgomery","Full (5 groups)"
"603",2022,"Morgan",9,NA,13,NA,15,7,NA,8,35,NA,NA,NA,48,67,NA,28,69492,82684,84,15892,29336,54,20,NA,40,39,33,11,"2022","Morgan","Full (5 groups)"
"604",2022,"Perry",14,NA,NA,NA,16,NA,NA,8,22,NA,NA,NA,NA,NA,NA,NA,4484,5723,78,712,1696,42,44,NA,NA,67,NA,45,"2022","Perry","Full (5 groups)"
"605",2022,"Pickens",13,NA,NA,NA,18,NA,NA,9,32,NA,NA,NA,40,NA,NA,24,11919,14386,83,2504,5014,50,31,NA,NA,59,NA,23,"2022","Pickens","Full (5 groups)"
"606",2022,"Pike",11,NA,NA,NA,15,NA,NA,7,17,NA,NA,NA,27,NA,NA,11,16868,19310,87,4486,7127,63,28,NA,NA,52,47,9,"2022","Pike","Full (5 groups)"
"607",2022,"Randolph",9,NA,NA,NA,17,NA,NA,7,38,NA,NA,NA,30,51,NA,41,13102,15993,82,2377,4977,48,27,NA,NA,40,88,22,"2022","Randolph","Full (5 groups)"
"608",2022,"Russell",11,NA,NA,NA,15,7,NA,8,33,NA,NA,NA,29,35,NA,40,33497,39280,85,10367,16070,65,32,NA,37,43,45,17,"2022","Russell","Full (5 groups)"
"609",2022,"St. Clair",9,NA,NA,NA,17,8,NA,8,28,NA,NA,NA,21,21,NA,29,53455,62328,86,13425,23261,58,15,31,NA,27,41,12,"2022","St. Clair","Full (5 groups)"
"610",2022,"Shelby",8,NA,9,NA,13,7,NA,7,12,NA,NA,NA,11,38,NA,10,137753,147791,93,43715,56261,78,8,NA,1,8,18,6,"2022","Shelby","Full (5 groups)"
"611",2022,"Sumter",14,NA,NA,NA,16,NA,NA,6,23,NA,NA,NA,NA,NA,NA,NA,6529,7657,85,1350,2317,58,42,NA,NA,56,NA,18,"2022","Sumter","Full (5 groups)"
"612",2022,"Talladega",11,NA,NA,NA,16,8,NA,9,29,NA,NA,NA,27,24,NA,32,45910,56121,82,10598,19794,54,24,NA,NA,42,48,15,"2022","Talladega","Full (5 groups)"
"613",2022,"Tallapoosa",14,NA,NA,NA,24,NA,NA,9,35,NA,NA,NA,42,NA,NA,33,23388,28797,81,4160,8589,48,26,NA,NA,61,5,11,"2022","Tallapoosa","Full (5 groups)"
"614",2022,"Tuscaloosa",11,NA,10,NA,17,7,NA,7,20,NA,NA,NA,31,87,NA,11,117217,130940,90,36110,55928,65,17,NA,19,39,25,8,"2022","Tuscaloosa","Full (5 groups)"
"615",2022,"Walker",11,NA,NA,NA,22,6,NA,10,42,NA,NA,NA,30,123,NA,41,36445,44630,82,8372,14902,56,23,NA,NA,36,48,19,"2022","Walker","Full (5 groups)"
"616",2022,"Washington",12,19,NA,NA,15,NA,NA,10,31,33,NA,NA,38,NA,NA,28,9571,11148,86,1822,3164,58,23,16,NA,29,81,16,"2022","Washington","Full (5 groups)"
"617",2022,"Wilcox",14,NA,NA,NA,16,NA,NA,7,43,NA,NA,NA,46,NA,NA,33,5597,7060,79,972,2356,41,29,NA,NA,57,NA,2,"2022","Wilcox","Full (5 groups)"
"618",2022,"Winston",10,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,13483,17189,78,2598,5067,51,23,NA,NA,NA,15,25,"2022","Winston","Full (5 groups)"
"619",2023,"State Total",10,10,9,NA,16,7,NA,8,28,14,4,NA,34,52,NA,23,2983756,3413803,87,776360,1262357,62,23,23,12,38,37,12,"2023","State Total","Full (5 groups)"
"620",2023,"Autauga",10,NA,NA,NA,14,NA,NA,8,23,NA,NA,NA,29,NA,NA,22,35488,39614,90,9048,15178,60,16,NA,10,41,19,11,"2023","Autauga","Full (5 groups)"
"621",2023,"Baldwin",8,NA,9,NA,15,6,NA,8,24,NA,NA,NA,31,42,NA,22,147422,161977,91,34799,52642,66,16,73,8,26,28,7,"2023","Baldwin","Full (5 groups)"
"622",2023,"Barbour",12,NA,NA,NA,16,NA,NA,7,35,NA,NA,NA,34,77,NA,30,13617,17995,76,2605,6744,39,35,NA,NA,58,67,14,"2023","Barbour","Full (5 groups)"
"623",2023,"Bibb",10,NA,NA,NA,17,NA,NA,8,34,NA,NA,NA,24,NA,NA,36,12932,16057,81,2358,6396,37,29,NA,NA,51,18,22,"2023","Bibb","Full (5 groups)"
"624",2023,"Blount",8,NA,NA,NA,NA,8,NA,8,30,NA,NA,NA,NA,31,NA,30,34018,40668,84,8045,14169,57,17,NA,NA,21,37,14,"2023","Blount","Full (5 groups)"
"625",2023,"Bullock",15,NA,NA,NA,18,8,NA,NA,40,NA,NA,NA,40,73,NA,NA,5337,6877,78,872,2455,36,42,NA,NA,57,59,NA,"2023","Bullock","Full (5 groups)"
"626",2023,"Butler",13,NA,NA,NA,16,NA,NA,9,39,NA,NA,NA,39,NA,NA,40,11452,13384,86,1897,4615,41,34,NA,NA,42,31,13,"2023","Butler","Full (5 groups)"
"627",2023,"Calhoun",9,NA,NA,NA,15,7,NA,8,30,NA,NA,NA,31,38,NA,30,68396,80263,85,16042,29150,55,25,NA,13,34,29,15,"2023","Calhoun","Full (5 groups)"
"628",2023,"Chambers",13,NA,NA,NA,17,6,NA,10,37,NA,NA,NA,37,61,NA,37,20553,24828,83,4631,8248,56,32,NA,NA,29,75,16,"2023","Chambers","Full (5 groups)"
"629",2023,"Cherokee",8,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,37,NA,NA,34,14716,18436,80,2596,5205,50,27,NA,NA,35,48,15,"2023","Cherokee","Full (5 groups)"
"630",2023,"Chilton",9,NA,NA,NA,16,7,NA,8,43,NA,NA,NA,33,58,NA,43,24965,30534,82,4909,11277,44,22,NA,NA,13,31,15,"2023","Chilton","Full (5 groups)"
"631",2023,"Choctaw",12,NA,NA,NA,16,NA,NA,8,30,NA,NA,NA,32,NA,NA,30,7479,9281,81,1412,2665,53,32,NA,NA,59,NA,16,"2023","Choctaw","Full (5 groups)"
"632",2023,"Clarke",13,NA,NA,NA,17,NA,NA,9,38,NA,NA,NA,45,NA,NA,32,13377,16269,82,2211,5283,42,29,NA,NA,39,NA,18,"2023","Clarke","Full (5 groups)"
"633",2023,"Clay",8,NA,NA,NA,16,NA,NA,7,34,NA,NA,NA,32,NA,NA,35,8275,9969,83,1304,3100,42,28,NA,NA,65,NA,14,"2023","Clay","Full (5 groups)"
